pH,Nitrogen,Phosphorus,Potassium,Organic_Matter,Moisture,Quality
7.952967485799334,66.92236938591867,51.84598186948011,146.12494056061422,1.7811231709512811,12.558953685711584,3
5.446920359183972,47.93074420306153,29.929293345325714,101.48258252931998,0.5,18.80403543261759,1
6.008506780103348,40.208587059386566,65.05140850874633,75.47670029730742,3.1304299351678035,36.95905009204533,3
5.911837770301764,50.83791842308553,51.024039613814736,93.5012064607792,3.101507234337678,23.192476895024363,3
4.304727577801822,102.73338283891178,26.37488122438022,168.98364278422022,1.8039827253967324,30.95839475280808,2
6.944180415596864,73.07005699563088,40.462730005802605,170.24810987955829,3.5405764055825566,26.1529455411255,3
6.891582908269834,73.2514733637568,77.15393700585119,223.01438805874,5.0953612980985294,21.151083331067255,4
6.5076701849636915,58.71092637984728,21.361539958004418,150.43907735727308,3.0353697492514256,14.914312933915767,3
6.14811929993728,53.32970545154294,47.92404908372658,62.08891850652107,4.995386668734342,20.999443475906418,3
4.376943886924378,5.0,35.158831709149865,138.09152288120143,6.35719788064068,26.831784459805245,2
5.869032015851961,36.42039307073736,50.60344436377768,80.6810463892108,6.79578703368041,30.801534441242598,3
5.985928225209846,40.38851173595051,59.00910469477573,89.66020567889976,1.2176458702349984,26.22336864557286,2
5.296584096167572,12.50215871904934,34.20644366932949,179.02795292032476,1.2254054903719946,31.494803179457108,2
6.258071432500986,26.851684195691327,56.78368407560761,159.709045279721,2.333355004911433,9.79829897440294,3
7.106076285221808,10.383270581547322,73.31805091407941,179.37827977176653,3.193072801889761,33.66662557583501,2
9.0,49.23352328605255,40.99412106016352,132.1253576364136,5.379977999765371,13.717436592980468,2
6.761866719247759,66.37531941697632,51.77333031241278,189.5264781712678,3.9408618316364326,34.83504617158022,4
6.886325586084147,72.13549037248657,31.143388446950876,129.32985508549444,1.1950693054912502,30.02405843412843,3
6.388331126350749,58.295689241584824,40.28888963546819,205.83414163711234,2.082513887288507,6.298104378550338,3
3.6218431770514377,30.73207317602862,37.34987360937636,167.23194697357712,2.936999688051728,32.3696282418493,2
6.460229186826175,11.35869682960081,51.95403888487893,139.65015647576914,0.7662600327817572,34.95097339832911,2
6.59034531491154,14.862626011969965,58.07013903635388,160.60465220880485,3.0205026863113718,37.578784603459056,3
9.0,24.62034845491003,38.35517726323811,149.10696495125413,1.2173466134111317,17.31401715893977,2
6.211458552828316,32.22280603928651,63.00434268599385,229.80532576564616,0.5239182996639422,26.794108420705264,3
6.952321013500419,46.80503004016827,62.95071162342444,162.27188112893947,1.5795220807955785,31.944493830487087,3
6.447932345442135,29.716715637460634,52.70280614769851,149.91936638027457,3.6165315823385034,32.36326867412079,3
4.746982943570702,56.77951787336523,32.25960202417407,138.07545714746004,3.6061735664797787,29.095207618629686,2
8.21423422177253,45.354529944010544,30.82256774890146,192.15921096225054,3.14498087503116,20.733637565433774,2
7.627899549030161,50.210914234820514,27.81427967964942,185.39566695267524,4.487420490811316,34.87943754109148,3
7.68654792056457,72.8050110534241,54.23749105357241,136.3079184843686,4.328374851320151,34.93819966814517,3
5.135918817807892,26.3953653159926,21.823476887659535,92.21792426885956,3.3065720131054164,23.457216939033977,2
8.60419146640415,58.374091565847365,50.15256481166511,104.90159308108232,3.0995727750385567,17.164451959589385,2
4.3972234058115784,49.720535430478535,23.783359782638307,140.7918730228902,3.1943200578301445,17.72096660801856,2
7.380285640700405,43.3302743806061,52.353191797629606,217.44637530595415,2.778532230094377,38.64817715332212,3
9.0,67.7051264173192,40.25829374095841,137.49116853765432,0.5,34.50678384918426,2
5.014195512303967,67.58028309114015,60.004578427897414,120.29381950172177,4.703227267229729,24.799602172799705,3
5.650553405595842,31.07018408023144,57.12181867481907,61.96403433756768,3.596284247840515,23.00826792479003,2
6.6494770476314615,46.35678832284152,61.52598118003168,225.67707178011483,1.1755088312594086,7.318132391443221,3
5.744786518825701,55.62423365168131,61.91228077433669,178.451407299073,5.141724928908656,24.155988956219083,3
4.174004853400801,44.53986503954831,42.15446250982296,189.8004985002929,2.115030197680844,13.08884845445826,2
6.602844462209041,61.70042664575597,22.61810400363093,198.08440259646875,2.8383464960120666,26.58999476491758,3
4.906544429410843,55.623840358205506,24.212154175039323,141.76348856205183,4.53536339335238,36.852472467614405,2
7.210388645952772,86.65122480712026,8.697272060260936,154.22953168737678,3.330209037584383,15.19548447027559,2
5.120863648649295,19.394417281404248,23.745012498578596,224.4300970975997,5.003063762873849,27.38586760388034,2
8.824901607526309,47.55128020505205,41.03235486556974,158.97904446595686,2.4718477514358153,34.97779762009926,2
5.325120061495644,31.82994976975618,31.60518728762257,179.3762645031997,5.536759816920504,27.202953952722513,2
6.016907725691486,62.08214910878088,37.29796593385223,193.52753586002558,1.8332956502512165,19.76017038149743,3
7.720275826054505,17.65656219908911,47.390731291921014,182.1465666211322,4.976433493964427,25.103864052721136,2
4.6537035253490675,56.92625420449773,35.43902112901363,143.5915414866753,0.5,34.572487122278766,2
6.841189901906194,37.39903137303318,23.172567993811235,148.30580785930402,1.3497119229987753,27.62577859897442,2
8.460714131423643,35.31676267757972,39.20149498654852,188.88202189879712,3.446949207733979,24.96629417439657,2
4.088775148158159,21.070035929186254,26.522642698407324,188.80014299673633,2.3993318607853387,36.56143126211626,2
6.776950787798456,40.69848107597988,35.938202545314056,208.4116299509731,2.887877070146155,30.149178699504233,3
6.889824191372635,71.69001060581851,60.14165446634505,177.55484916549193,3.062476380241067,12.970975710500532,3
7.672734307665966,49.49622632941041,35.94242043855738,179.83028067960274,1.2136460878094182,31.31412661981995,2
4.644573933682877,62.55360835748949,66.56436330021617,127.68833166077766,1.3261055776911495,34.49558754782266,2
4.519315080373586,83.2928364393255,61.47453980406955,120.94252444640492,3.348183073212631,12.62683612912512,3
7.282912348425347,55.27511169645152,31.31042037131435,189.03153371757472,2.00050057226733,5.0,3
6.945477009849779,38.824008558753185,23.333143503763367,121.29074659918125,5.0115507884417525,14.580673312216486,3
6.875739275518815,59.3450443036558,39.211687571197096,148.9649498441569,2.7120792668508225,23.97500312316385,3
7.019672314245463,39.114077073714164,57.29991645095333,218.95116204856453,4.078126864660246,35.09788345047935,3
5.479962917632264,39.91154633405661,32.64713640656968,211.02851461725444,3.664277503960661,16.09047965816871,3
6.848380545741505,19.602144007620304,53.62135447393209,165.0894415398592,2.098258414240971,30.551202666544675,3
6.939608709948022,68.52514982168785,58.126599837041326,135.1930210083145,0.5,5.0,3
5.428472872960448,42.27994848701121,28.389615244560915,143.83105448282475,4.777412051431571,26.803067203600804,2
9.0,53.64196491631724,29.85923367567119,193.38300705278073,1.5316363849542858,20.932595461145702,2
7.210749381367681,29.280761427867212,50.6899304819051,148.17503612769173,2.3943629167818834,45.98598781639399,3
4.7130447541960265,58.71895259430945,42.277713244623556,122.0858803494868,2.773736337650139,6.079137127673455,2
7.484830412950744,34.761175237298325,29.70907710184482,210.7887378203987,2.9234826478444784,24.85498517195771,2
5.0379774946590175,47.165825565963516,34.71729327820619,159.08000695646405,4.442937993808528,6.017786483755888,3
7.6806269056136784,67.55652062478252,38.942206709088715,121.13720895041268,3.0087360868849156,19.502922668375497,3
8.237893368511106,65.81518624465059,16.52718362566809,173.94700944663154,2.808968864611004,7.988450343960395,2
5.2689765224724345,49.55939854966119,51.48464659724043,198.56092065962542,4.527683934817519,48.007887400908274,3
7.945064193866482,14.637379345865632,32.819617165912135,99.61634676061198,3.900978557830178,21.44452131939012,2
7.119171390404747,109.85621140121282,5.0,139.97730433235327,1.8966443310290175,22.88970506689983,2
7.733090239991735,84.91717940546272,39.64193547535821,137.66583162057938,1.2792669337817504,24.572662748946964,2
9.0,64.45349649776597,28.876431116597388,172.61435828917382,1.7644503372001208,13.67723207212416,2
6.131917825995695,34.935924368180586,65.33233288454015,181.6004161429929,2.9261703747176777,35.55238733660776,3
5.369395753463765,47.728156765960705,31.218324686200475,122.42630443602573,1.1309193372443667,31.401941454863422,2
5.165728355561715,39.13159140446966,23.535349546320838,75.36244120469875,3.136129570743702,34.17938362671781,1
5.276284572551843,75.27711878192777,47.61899004943024,201.58993772997005,2.8062025353144886,12.820381179637101,3
6.384347435878844,55.25005781703668,30.093289479886252,94.00273647113936,0.5,36.353152152440515,2
7.011727962224966,34.31672283280334,28.308156981216516,163.55921025219385,0.8907372205990578,35.198412793263074,2
6.915036198995028,40.58489801750436,47.64252074236609,143.4009550634659,0.5,22.676069650091826,2
7.740774873554036,72.4237628513981,24.39299038165651,158.12219526020377,2.484145408433536,33.95021075543564,2
6.5195028378168605,82.00195693640956,18.140895127008207,232.56169858534292,4.611020468019001,27.726716232942874,3
8.680301115735976,80.56663126972491,65.88997003141506,301.91408068109143,0.5,9.060004678590246,2
6.103014750143066,65.14064130107955,48.69248106400967,68.32812943006957,1.0165697703099534,23.171940980879597,2
9.0,44.947502623947265,36.03686072508452,199.19530776664618,2.7543931990902277,20.184899622203524,2
7.438501021647509,5.0,39.94784185447096,142.1876113661177,1.4043704567198585,25.854192880478944,2
5.214263665375576,55.943200476164435,47.58796537174234,202.39272568562762,1.396990849399812,35.211262877333084,2
4.893661252908331,49.96342482311799,54.60006174420131,197.86315380895817,3.8123911592597395,8.586586644694545,3
7.223708622864778,52.79964192642707,28.660370630274823,220.48724035990818,2.257656833140619,20.564220919595634,3
6.164805822011224,51.07794694066413,45.49219788948523,164.24824575813486,0.7699126689030278,16.781625670386603,2
7.571000741138138,23.47475676101686,32.39943735684642,105.52117575224881,0.5,17.211086946892934,1
7.209856436860317,61.14817113702371,37.165281332310634,196.38247443548102,6.312611655095597,16.768909511664326,3
6.390756631014691,62.644326280637,42.41039301197357,155.8998788072032,4.692463581844007,25.681703554804372,3
5.229809422897393,63.64677564119319,39.899821404209916,138.3078392432934,2.322549980906975,30.231754528373393,3
4.227729162971203,68.93154007146774,51.03350347453858,126.18880596475191,3.131787017495906,28.483249588895255,3
5.830227571899468,62.08103289843247,47.30629838673391,200.31677845525647,2.2672034068545175,26.856682075591564,3
7.784598191485209,41.799411769221784,17.377461859417334,230.16847460036885,3.765685096186876,31.21744487825643,3
6.821140616195306,48.583263041678194,19.63265189401837,90.23237206501828,1.7186784484231792,48.80326133510388,2
4.631391831932018,51.82249734506754,34.454249728610606,181.09761212394653,2.1852401752847648,26.358914143138872,2
6.759771388776773,52.15398898213237,67.42937893662737,131.38064072886775,3.683101260291745,35.21138402813274,3
7.077976069593255,69.96435311943459,27.226122512475968,76.63638009039431,5.180788656669611,34.64183434571187,2
5.174213845698301,62.87337506044982,36.876659355808705,157.3852910381504,4.112122641993157,42.777941630306174,3
6.730587658918292,91.54686879139906,31.954809595652172,108.34311099052198,4.850870816386392,30.60518864950072,3
6.587313077669,94.12937959769344,31.6893342386788,71.11233860999012,2.531373993733231,16.556838190260656,3
4.7855445532540655,51.5929916522785,42.67359615857583,110.91297638877327,2.065484388934585,28.048819210218785,2
7.036681040522425,5.0,61.011659142934775,98.61130410430732,0.5,27.511387434175475,2
7.341176789552351,74.73664932254533,46.839525998208835,117.66565734683044,3.108297536011926,33.151826087877765,3
8.124576864762915,39.19247322025891,27.947035578593617,83.70579615231554,3.5685705470346605,16.266033305005788,2
8.080703078052355,33.97032156337986,81.2984426620481,130.2429945686893,2.5499919064091916,37.66321073959619,2
4.433495948064364,42.03109450021266,41.17859831441689,114.33754359580138,1.8349480108503982,25.0523714914012,2
5.093262440127316,41.06713906370787,31.3416856542683,168.78069385728287,4.865105159764698,33.39379253931732,3
7.27255290081299,62.245396202107855,61.18144562016384,179.67694931991576,3.947706415794981,28.09673158073633,3
7.270678926368313,18.81128441747549,32.96394073084272,163.0074288389221,4.969238175778518,26.22590778320002,2
7.272571529459071,28.445585084167966,64.94370482481165,138.22777710632454,1.5696313574756935,27.338564104837705,2
9.0,56.86317108394833,26.9403581355,136.87862021538427,1.9376488101779652,31.71992011381223,2
7.35633576603975,62.45888060826616,61.45045583382054,108.14625062943173,4.804765864877394,44.58654794071419,3
8.203348460270899,62.83083289872024,43.01571496422542,109.35026702950316,2.9289793803663136,5.0,2
7.931002645239803,34.25927442133402,59.3657834905365,185.1801934039368,2.1463438324821675,30.400029489240552,3
7.477086876958697,30.434687014675198,68.52648563052317,62.01487006747679,2.2507274643557404,25.43967796000747,2
6.027096133039482,39.86730332424162,23.01089064218119,145.96375308435287,2.983379210798544,23.228934327953954,2
7.638453830739901,54.797455045694505,59.136577311374836,133.82354692193994,4.504427723753115,5.0,3
5.340762178193643,79.70954738545099,18.866441433618927,179.95660506874464,2.7592307218626173,30.802076812550176,2
6.144772089889987,9.051256284584994,24.292234671276574,78.74940082888247,4.185799245266667,23.750293631186864,2
5.7719546782563445,45.58542486083267,27.948858103113444,150.62403527429697,3.7010666652690722,16.655715323236272,3
6.622811209079484,23.346431179495927,47.554549542667914,167.14921706795533,1.6824914397285393,25.424799727174854,2
9.0,16.955146452930208,40.49523815402289,54.76343906880025,1.681305948019315,22.0720976893512,1
3.699102211112378,69.33913290689634,37.49295873755746,96.28360135691314,2.3246001121027824,7.576068329818419,2
7.52939028556177,60.892491489986774,42.193529185335414,145.41050765936043,0.9947435180065978,25.881847191581254,2
4.0809261932155225,58.988670318945246,48.86934383940209,175.70734538171521,2.2287917163009108,30.800735297000138,2
5.79210220131585,68.42051679461987,50.02372185912029,159.124965555635,5.270150125097077,19.507665853192734,3
8.13342589545105,40.40562206467728,56.41250253422697,178.02271264749038,2.952914496258945,27.617128326851233,2
6.596420028643194,41.347249673329436,67.30052219151159,96.03137436796727,1.8503210008688198,26.08111974560164,3
4.88338283310604,93.71461233445149,39.67956441337785,70.56248251359867,5.873616977730716,35.454922225707755,2
5.427044436110048,45.06857891480851,32.183665568036254,154.22529028783947,1.604074020410694,23.96307606331326,2
7.519396623402014,64.70264226108182,49.203041937777826,88.53233808929426,1.557175549791918,33.0109183916023,2
5.404450052424295,50.1276308192663,22.836177756030697,106.73388369760984,4.844228522710049,21.86647244181142,2
6.824687884372962,13.034829398431697,29.81943801832583,196.6139177413187,3.9919770894004794,44.67321961495189,3
6.56835775985572,9.107419923974632,54.99071419589185,159.45497783834256,2.8049117212104204,20.631584013601127,3
5.522599478591275,38.42031560120191,38.13807437773444,121.59275473722928,4.247863349983742,18.150008756676982,3
9.0,71.12202503339978,21.877113124629414,115.09842476795183,3.450900001843751,23.995078805560624,2
7.450878533477017,65.76583313272008,17.652954019522387,181.04607784445824,1.2207113763917614,17.71981094489427,3
3.5,68.28154328448068,40.73075019090711,160.59854678249917,0.5,12.513435661061653,2
6.779681472154142,30.259076421273694,57.12844805452015,89.27216788386545,2.148982272439065,32.27602354257875,3
5.507320302847418,82.31744980244628,56.928186662967796,52.60881334495264,4.627387253847419,5.0,3
7.778650002194336,30.702133996272313,41.66320754339256,244.0900916320075,2.357294867480077,17.82466644000605,2
5.311218892350949,54.25648797339937,70.13364128644193,88.87603873412212,3.690145797523866,11.58236085448247,3
6.327895337799651,49.79295420184527,38.42769451089306,176.38482516500613,3.276728172667601,26.42169400193862,3
7.257480918470685,46.52252359370827,37.921485649038836,225.5346466169087,0.5,5.0,2
7.798632791255182,76.77184276591214,5.0,157.37987844165778,2.390406459440525,30.478508449449205,2
4.699555389416336,35.89778959668079,33.28955576258176,119.97816617663977,3.5383189956698677,31.560899268275225,2
5.998248146238577,23.007894885761438,52.78022552362742,78.6975479152144,1.8192806167434499,8.673819547649252,2
5.787582033258566,50.399909724128385,63.45942005289556,77.99947318399848,2.456192764458072,26.90602702832918,2
5.520006151139432,42.00346531426947,27.546480494990732,168.83474243381932,3.5876206381456672,30.160592838201957,3
9.0,117.54765838165292,46.93378493939573,222.54881614749922,3.1089449987144695,34.40300374416188,3
7.107472566441434,63.5301495287995,55.703185484849314,130.22704516477353,4.570364611387072,10.310706633835384,3
4.608674068497432,41.813188495627514,40.16812229793849,122.2139768925318,3.5755063697452187,8.904053574967552,2
7.876792920582164,28.87776861625827,5.750793137091549,184.8740545405593,1.5662250023969746,40.026492216700916,2
9.0,12.394231788624303,43.709349993613785,115.70263730476266,2.283679929105696,16.781102946803806,1
8.04869789082672,29.49561828525134,51.421459360913396,163.72414538142107,3.0304444263394155,19.72595824991446,2
4.22094505106898,52.29883543518263,25.788656574723117,152.09007250427564,5.007622614771062,31.330945237528773,2
5.773648890700623,78.54657303189539,36.1876820368842,129.52659707109723,2.2897115545765407,13.307989767305187,3
8.400366723779934,72.43378284775838,22.667559368068538,149.22309206317397,0.5,22.341505869138743,2
5.438495801571829,54.58189663292759,5.0,238.15760573249895,3.660850355236782,33.91744292753058,2
7.165729142219343,43.53664668595031,55.40506617681485,180.2266472050478,1.8666026274840015,10.788977826574788,3
7.661951080144005,55.37624712824309,39.94377199297222,204.62504021279892,1.0720480206375473,19.99995670604491,2
5.109604292632875,39.62724005030848,63.96512495057475,104.06528195399696,3.028204519238758,13.732763800109048,2
6.4107119659073,84.36727991527752,52.859832878592655,204.79680738037874,4.459301462712455,17.260645811082647,4
3.5,46.2161963744984,34.68685357501827,181.95102377344926,2.1391791905084716,36.85648580130672,2
4.963418537998566,48.27324283506546,38.75229009843387,75.0201951720316,3.7448608307739444,39.05063633966067,2
6.12114777291026,5.683551499586635,48.49266086155259,176.989536668555,4.022870494563649,27.578341294254628,3
4.628325227052725,46.09130306954472,54.50325125133615,124.33629316026614,4.187694740499943,30.322096846274725,3
8.948616955897453,66.72968275929883,44.840059461130174,72.70981618371918,1.9015915355720976,30.04854901234092,2
4.35478793305905,28.645548459229097,56.583897179342266,156.48878661638096,1.318376913099922,18.276640239108215,2
5.839933269954525,34.98559331014374,35.549968949882924,176.9521295531305,1.5228703425621073,27.381505041835098,2
6.696110865929137,65.85422035467329,25.042846798214704,157.58040343222814,4.186462008183705,12.046916098594068,3
8.661909933599173,20.466855529638934,39.027861196583046,144.54307075771223,4.001089732006218,15.414305100853815,2
4.346206773230841,71.15602015083837,43.07777336104275,133.4707330770834,1.5642740989494979,24.131984535892276,2
8.24474562823244,39.35712219653796,21.9769690789107,273.3294004670778,6.198966039515454,14.39029006352639,2
6.515349591529381,42.22863559017594,19.94916873780067,90.8715305735677,1.385454050119252,12.272729168308016,2
5.027737023428074,27.52243189748812,46.710794447101414,193.64609911786016,4.499196127051089,17.88102172543051,3
7.193155211394906,57.56092520855766,33.90464722944365,150.77114854444918,5.279498158807817,36.463337251918944,3
6.798589543360205,99.19743970058761,37.51238641506997,107.27667468664839,3.1646364089900465,40.57139153893716,3
5.599674684261808,65.62994478921264,34.60461001448765,147.58004746857105,1.8454142346287536,24.67439973045736,3
6.6047031274850285,32.71429476118928,62.809013526448176,80.35336812056913,1.8781829588274803,30.821989245448187,2
